In welcher Stadt ist die Heinekenbrauerei?,SELECT DISTINCT var_uri WHERE brack_open dbr_Heineken dbo_manufacturer var_x sep_dot var_x dbp_locationCity var_uri brack_close
Ist <A> ein Demokrat?,ASK WHERE brack_open <A> dbo_party dbr_Democratic_Party_(United_States) brack_close
Liste die Kinder von <A> auf.,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_child var_uri brack_close
Aus welcher Region ist der <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_wineRegion var_uri brack_close
Wie groß ist das gesamt Bereich von <A>? ,SELECT var_tarea WHERE brack_open <A> dbo_areaTotal var_tarea brack_close
Welche Stadt hat die meisten Einwohner?,SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_City ; dbo_populationTotal var_pop brack_close ORDER BY DESC(var_pop) OFFSET 0 LIMIT 1
Was ist <A> Main Geschäft? ,SELECT var_owner WHERE brack_open var_owner dbo_owner <A> brack_close
Wann werden Anfang das Finale Spiel von das Fußball Welt Tasse 2018? ,SELECT var_Date WHERE brack_open dbr_2018_FIFA_World_Cup_Final dbo_date var_Date brack_close
Bei wievielen Filmen hat <A> Regie geführt?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_director <A> brack_close
Wie viel ist das Population <A>? ,SELECT var_pIraq WHERE brack_open <A> dbo_populationTotal var_pIraq brack_close
Wieviele Einwohner hat die größte Stadt in <A>?,SELECT DISTINCT var_num WHERE brack_open <A> dbo_largestCity var_city sep_dot var_city dbo_populationTotal var_num brack_close
Wer ist der Bürgermeister der Hauptstadt von <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_capital var_x sep_dot var_x dbo_mayor var_uri brack_close
"Gib mir alle Schauspieler von Filmen, in denen <A> Regie geführt hat.",SELECT DISTINCT var_uri WHERE brack_open var_x dbo_director <A> sep_dot var_x dbo_starring var_uri brack_close
Wie groß ist <A>?,SELECT DISTINCT var_height WHERE brack_open <A> dbo_height var_height brack_close
Wie viel ist das Population Dichte Rang von <A>? ,SELECT var_rank WHERE brack_open <A> dbp_populationDensityRank var_rank brack_close
Was ist der höchste Berg in <A>?,SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_Mountain ; dbo_locatedInArea <A> ; dbo_elevation var_num brack_close ORDER BY DESC(var_num) OFFSET 0 LIMIT 1
Liste alle Spiele von <A> auf.,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_publisher <A> brack_close
Was ist die Amtssprache Von <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_officialLanguage var_uri brack_close
In welcher Stadt ist <A> gestorben?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City brack_close
Was ist in <A> drin?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_ingredient var_uri brack_close
In welchem Land befindet sich der <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_country var_uri brack_close
Gib mir alle Videospiele von <A>.,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_product var_uri brack_close
Gib mir alle Bandmitglieder von <A>.,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_bandMember var_uri brack_close
In welcher Zeitzone liegt <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_timeZone var_uri brack_close
Wie hoch ist der Leuchtturm in <A>?,SELECT DISTINCT var_num WHERE brack_open <A>>_Lighthouse dbo_height var_num brack_close
Wer ist der Bürgermeister von <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_leaderName var_uri brack_close LIMIT 1
Was ist die größte Stadt in <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_largestCity var_uri brack_close
Wer war mit <A> verheiratet?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_spouse var_uri brack_close
Wie hoch ist der <A>?,SELECT DISTINCT var_num WHERE brack_open <A> dbo_height var_num brack_close
Wie tief ist <A>?,SELECT DISTINCT var_n WHERE brack_open <A> dbo_maximumDepth var_n brack_close
Zeig mir alle Museen in <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Museum ; dbo_location <A> brack_close
Welche Höhlen haben mehr als 3 Eingänge?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Cave ; dbp_entranceCount var_entrance FILTER ( var_entrance  3 ) brack_close
Wer ist der größte Spieler der <A>?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_team <A> ; dbo_height var_h brack_close ORDER BY DESC(var_h) OFFSET 0 LIMIT 1
Was sind laut IGN die Top-10-Action-Rollenspiele?,SELECT DISTINCT var_uri WHERE brack_open var_uri dct_subject dbc_Action_role-playing_video_games ; dbp_ign var_score brack_close ORDER BY DESC(var_score) LIMIT 10
"Gib mir alle Schriftsteller, die den Literaturnobelpreis gewonnen haben.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Writer ; dbo_award dbr_Nobel_Prize_in_Literature brack_close
"Zeig mir alle Basketballspieler, die größer als 2 Meter sind.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_BasketballPlayer ; dbo_height var_n FILTER ( var_n  2.0 ) brack_close
Wann wurde die <A> erbaut?,SELECT DISTINCT var_date WHERE brack_open <A> dbp_beginningDate var_date brack_close
Welche Staaten grenzen an <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_borderingstates var_uri brack_close
Wer hat <A> entwickelt?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_developer var_uri brack_close
Wo ist <A> gestorben?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_deathPlace var_uri brack_close
In welchen Filmen spielt <A> mit?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Film ; dbo_starring <A> brack_close
"Zeig mir alle Schwimmer, die in <A> geboren wurden.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Swimmer ; dbo_birthPlace <A> brack_close
Gib mir alle Kosmonauten.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Astronaut brack_open var_uri dbo_nationality dbr_Russia brack_close UNION brack_open var_uri dbo_nationality dbr_Soviet_Union brack_close brack_close
Nenne mir alle Schweizer Nonprofit-Organisationen?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_type dbr_Nonprofit_organization brack_open var_uri dbo_location dbr_Switzerland brack_close UNION brack_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Switzerland brack_close brack_close
Welche Präsidenten wurden 1945 geboren?,"SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_President ; dbo_birthDate var_date FILTER regex(var_date, ""^1945"") brack_close"
Was für Musik hat <A> gemacht?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_genre var_uri brack_close
Wo spielen die <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_ballpark var_uri brack_close
Welche <A> Vulkane sind seit 2000 ausgebrochen?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Volcano ; dbo_locatedInArea <A> ; dbo_eruptionYear var_date FILTER ( year(var_date) >= 2000 ) brack_close
Welche Brücken überqueren die <A>?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Bridge ; dbo_crosses <A> brack_close
Was ist die offizielle Farbe der <A>?,SELECT DISTINCT var_string WHERE brack_open <A> dbo_officialSchoolColour var_string brack_close
Wieviele Filme hat <A> produziert?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE brack_open var_uri dbo_producer <A> brack_close
Gib mir alle <A> Filme.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Film ; dbo_country <A> brack_close
Was ist die häufigste Todesursache?,SELECT DISTINCT var_x WHERE brack_open var_uri dbo_deathCause var_x sep_dot brack_close ORDER BY DESC(COUNT(DISTINCT var_uri)) OFFSET 0 LIMIT 1
Wer sind die vier jüngsten MVP Baskettballspieler?,"SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_BasketballPlayer ; dbo_birthDate var_date ; dbp_highlights var_h FILTER regex(var_h, ""MVP"") brack_close ORDER BY DESC(var_date) OFFSET 0 LIMIT 4"
Gib mir alle Unternehmen in <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Company brack_open var_uri dbo_location <A> brack_close UNION brack_open var_uri dbo_headquarter <A> brack_close UNION brack_open var_uri dbo_locationCity <A> brack_close brack_close
Bei wievielen Filmen hat <A> Regie geführt?,SELECT COUNT(DISTINCT var_uri AS var_uri) WHERE brack_open var_uri dbo_director <A> sep_dot brack_close
Welche Flüsse fließen in deutsche Seen?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_River sep_dot var_x dbo_inflow var_uri ; a dbo_Lake ; dbo_country dbr_Germany brack_close
"Gib mir alle Inseln, die zu <A> gehören.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Island ; dbo_country <A> brack_close
Wieviele Einwohner hat <A>?,SELECT DISTINCT var_num WHERE brack_open <A> dbo_populationBlank var_num brack_close
Gib mir alle <A>-14-Astronauten.,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_mission <A>>_14 brack_close
Welche Unternehmen haben mehr als 1 Millionen Angestellte?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Company brack_open var_uri dbo_numberOfEmployees var_n brack_close UNION brack_open var_uri dbp_numEmployees var_n brack_close FILTER ( var_n  1000000 ) brack_close
"In welchem Filmen, bei denen <A> Regie geführt hat, hat <A> mitgespielt?",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Film ; dbo_starring <A> ; dbo_director <A> brack_close
Gib mir alle Vereine in der <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_SoccerClub ; dbo_league <A> brack_close
Was ist die höhchste Stelle des <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_highest var_uri brack_close
Wer ist der Gouverneur von <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_governor var_uri brack_close
Wo hat der Architekt des <A> studiert?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_architect var_x sep_dot var_x dbp_almaMater var_uri brack_close
"Gib mir alle Welterbestätten, die in den vergangenen zwei Jahren aufgenommen wurden.",SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_WorldHeritageSite sep_dot brack_open var_uri dbp_year '2020'^^xsd:integer sep_dot brack_close UNION brack_open var_uri dbp_year '2021'^^xsd:integer sep_dot brack_close brack_close
"Gib mir alle Schauspieler, die nach 1950 in <A> geboren wurden.",SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_Actor sep_dot var_uri dbo_birthPlace <A> sep_dot var_uri dbo_birthDate var_date sep_dot FILTER ( var_date >= 1950) brack_close
In welchen Filmen spielen sowohl <A> als auch <A> mit?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_starring <A> ; dbo_starring <A> brack_close
Gib mir alle gemeinnützigen Organisationen in Australien.,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_type dbr_Nonprofit_organization brack_open var_uri dbo_locationCountry dbr_Australia brack_close UNION brack_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia brack_close brack_close
Welcher Papst folgte auf <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_successor var_uri brack_close
Gib mir alle ESA-Astronauten.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Astronaut ; dbp_type dbr_European_Space_Agency brack_close
Wer war 1978 Präsident von Pakistan?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbp_title dbr_President_of_Pakistan ; dbp_years 1978 brack_close
Wem gehört <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_owner var_uri brack_close
Wieviele Museen hat <A>?,SELECT (COUNT(DISTINCT var_uri)) WHERE brack_open var_uri a dbo_Museum ; dbo_location <A> brack_close
Wo wurde <A> ermordet?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_deathPlace var_uri brack_close
Gib mir alle <A>.,"SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Person brack_open var_uri dbo_office ""Chancellor of Germany"" brack_close UNION brack_open var_uri dbp_office <A> brack_close brack_close"
"Nenne mir alle Personen, die an <A> geboren sind. ",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Person brack_open var_uri dbo_birthDate var_date brack_close UNION brack_open var_uri dbp_birthDate var_date brack_close <A> dbp_date var_date brack_close
Welches <A> kommt aus <B>?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbp_type <A> ; dbo_origin <B> brack_close
Über welche Länder erstreckt sich der <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_country var_uri brack_close
Wieviele Angestellte hat <A>?,SELECT DISTINCT var_number WHERE brack_open <A> dbo_numberOfEmployees var_number brack_close
Liste alle Episoden der ersten Staffel der <A> auf.,SELECT DISTINCT var_uri WHERE brack_open var_uri dbp_series <A> ; dbp_season 1 brack_close
Hat die neue Battlestar-Galactica-Serie mehr Episoden als die alte?,ASK WHERE brack_open dbr_Battlestar_Galactica_%281978_TV_series%29 dbo_numberOfEpisodes var_x sep_dot dbr_Battlestar_Galactica_%282004_TV_series%29 dbo_numberOfEpisodes var_y FILTER ( var_y  var_x ) brack_close
Gib mir alle Filme des Produzenten <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Film ; dbo_producer <A> brack_close
Wer hat <A> in Matrix gespielt?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_portrayer var_uri brack_close
Welche griechischen Parteien sind pro-europäisch?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_PoliticalParty ; dbo_country dbr_Greece ; dbo_ideology dbr_Pro-Europeanism brack_close
"Gib mir eine Liste aller <A>, die Trompete spielen.",SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_occupation <A> ; dbo_instrument dbr_Trumpet brack_close
Ist <A> größte Stadt auch seine Hauptstadt?,ASK WHERE brack_open <A> dbo_largestCity var_large ; dbo_capital var_capital FILTER ( var_large = var_capital ) brack_close
Welche Raketen sind von <A> gestartet?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Rocket ; dbo_launchSite <A>>_Cosmodrome brack_close
"Welche Schachspieler starben am selben Ort, an dem sie geboren wurden?",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_ChessPlayer ; dbo_birthPlace var_x ; dbo_deathPlace var_y FILTER ( var_x = var_y ) brack_close
Wem gehört <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_founder var_uri brack_close
Gib mir alle Filme mit <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Film ; dbo_starring <A> brack_close
In welchem US-Bundesstaat liegt <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_location var_uri sep_dot var_uri dbo_country dbr_United_States brack_close
"Gib mir alle Städte in <A>, die mehr als 100000 Einwohner haben.",SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_City ; dbo_subdivision <A> ; dbo_populationTotal var_inhabitants FILTER ( var_inhabitants  100000 ) brack_close
Welche Berge sind höher als der <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_elevation var_elevation sep_dot var_uri a dbo_Mountain brack_open var_uri dbo_elevation var_otherelevation brack_close UNION brack_open var_uri dbp_elevationM var_otherelevation brack_close FILTER ( var_otherelevation  var_elevation ) brack_close
Worauf ist die <A> spezialisiert?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_speciality var_uri brack_close
Wann wurde <A> erschossen?,SELECT DISTINCT var_date WHERE brack_open <A> dbo_deathDate var_date brack_close
Gib mir eine Liste aller Könige von Rom.,SELECT DISTINCT var_uri WHERE brack_open var_uri dbp_title dbr_King_of_Rome brack_close
"Gib mir alle Personen, die in <B> geboren wurden und in <A> gestorben sind.",SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_birthPlace <B> ; dbo_deathPlace <A> brack_close
Ist <A> Lukes Vater?,ASK WHERE brack_open <A> dbo_child dbr_Luke_Skywalker brack_close
Zeig mir alle Brauereien in <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Brewery brack_open var_uri dbo_location <A> brack_close UNION brack_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia brack_close brack_close
"Gib mir alle Filme, die von <A> produziert wurden und ein Budget von mindestens 80 Millionen Dollar hatten.",SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director <A> sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd:double(var_b) >= 8.0E7 ) brack_close
Gib mir alle Fußballvereine in <A>.,"SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_SoccerClub brack_open var_uri dbo_ground <A> brack_close UNION brack_open var_uri dbp_ground var_ground FILTER regex(var_ground, ""Spain"") brack_close brack_close"
"Wer produzierte Filme, in denen <A> mitspielt?",SELECT DISTINCT var_uri WHERE brack_open var_film a dbo_Film ; dbo_starring <A> ; dbo_producer var_uri brack_close
Gib mir alle Schäferhundrassen.,SELECT DISTINCT var_uri WHERE brack_open var_uri dbp_breed dbr_German_Shepherd brack_close
Wer ist der schwerste Spieler der <A>?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Person ; dbo_weight var_num brack_open var_uri dbp_team <A> brack_close UNION brack_open var_uri dbp_draftTeam <A> brack_close UNION brack_open var_uri dbo_draftTeam <A> brack_close brack_close ORDER BY DESC(var_num) OFFSET 0 LIMIT 1
Welche Sprachen werden in <A> gesprochen?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbo_spokenIn <A> brack_close
Was ist das größte Land der Welt?,SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_Country ; dbo_area var_n brack_close ORDER BY DESC(var_n) OFFSET 0 LIMIT 1
Was ist das größten Stadt im Amerika? ,SELECT var_lcity WHERE brack_open dbr_United_States dbo_largestCity var_lcity brack_close
Welcher Papst hat das Vatikanische Fernsehen gegründet?,SELECT var_uri WHERE brack_open var_uri rdf_type dbo_Pope sep_dot dbr_Vatican_Media dbo_foundedBy var_uri brack_close
Wer entdeckte <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_discoverer var_uri brack_close
Wer ist der König der Niederlande?,SELECT DISTINCT var_uri WHERE brack_open dbr_Kingdom_of_the_Netherlands dbp_leaderName var_uri brack_close OFFSET 0 LIMIT 1
Ist <A> ein Getränk?,ASK WHERE brack_open <A> rdf_type dbo_Beverage brack_close
Was ist das Alma mater von das Kanzler von Deutschland Angela Merkel? ,SELECT var_Almamater WHERE brack_open dbr_Angela_Merkel dbo_almaMater var_Almamater brack_close
Wer schrieb das Buch <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_author var_uri brack_close
Welche Flughäfen fliegt <A> an?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_targetAirport var_uri brack_close
Woher ist das Geburtsort von <A>? ,SELECT var_Goethe WHERE brack_open <A> dbo_birthPlace var_Goethe brack_close
War die Kubakrise vor der Schweinebuchtinvasion?,ASK WHERE brack_open dbr_Cuban_Missile_Crisis dbo_date var_x sep_dot dbr_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x  var_y ) brack_close
Welche Zutaten brauche ich für <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_ingredient var_uri brack_close
Wer hat <A> gegründet?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_authors var_uri brack_close
Welche Schauspieler wurden in <A> geboren?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Actor brack_open var_uri dbo_birthPlace <A> brack_close UNION brack_open var_uri dbo_birthPlace var_place sep_dot var_place dbo_country <A> brack_close brack_close
Wieviele Kohlenhydrate hat <A>?,SELECT DISTINCT var_carbs WHERE brack_open <A> dbp_carbs var_carbs brack_close
Wer hat die meisten Filme produziert?,SELECT DISTINCT var_uri WHERE brack_open var_film rdf_type dbo_Film sep_dot var_film dbo_producer var_uri sep_dot brack_close ORDER BY DESC(COUNT(var_film)) OFFSET 0 LIMIT 1
Wieviele Angestellte hat <A>?,SELECT DISTINCT var_num WHERE brack_open <A> dbo_numberOfEmployees var_num brack_close
Gib mir alle in <A> geborenenen Schauspieler.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Actor ; dbo_birthPlace <A> brack_close
Wer hat <A> erfunden?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_creator var_uri brack_close
Auf welchen Musikalben ist das Lied Last Christmas?,"SELECT DISTINCT var_uri WHERE brack_open var_single dbo_album var_uri ; http://www.w3.org/2000/01/rdf-schema#label ""Last Christmas""@en brack_close"
Wann wurde die Provinz <A> gegründet?,SELECT DISTINCT var_date WHERE brack_open <A> dbp_admittancedate var_date brack_close
Gib mir alle Fernsehserien mit <A>.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_TelevisionShow ; dbo_starring <A> brack_close
Wann wurden die <A> gegründet?,SELECT DISTINCT var_date WHERE brack_open <A> dbp_founded var_date brack_close
Was ist der Nettogewinn von <A>?,SELECT DISTINCT var_ni WHERE brack_open <A> dbo_netIncome var_ni brack_close
Gib mir alle <A> Feiertage.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Holiday ; dbo_country <A> brack_close
In welcher Stadt wurde die ehemalige niederländische Königin <A> beerdigt?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_burialPlace var_uri brack_close
Liste alle Musicals mit Musik von <A> auf.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Musical ; dbo_musicBy <A> brack_close
"Gib mir alle Unternehmen, die in der Werbebranche tätig sind.","SELECT DISTINCT var_uri AS var_c WHERE brack_open var_uri a dbo_Company brack_open var_uri dbo_industry dbr_Advertising brack_close UNION brack_open var_uri dbo_industry var_industry FILTER regex(var_industry, ""advertising"", ""i"") brack_close brack_close"
Was ist das größte Ballungsgebiet im Staat Washington?,SELECT DISTINCT var_uri WHERE brack_open dbr_Washington_(state) dbp_largestmetro var_uri brack_close
Wer hat John Lennon getötet?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Person ; dbp_conviction dbr_Murder_of_John_Lennon brack_close
Welche Schriftsteller haben in <A> studiert?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Writer brack_open var_uri dbo_almaMater var_x brack_close UNION brack_open var_uri dbo_education var_x brack_close brack_open var_x dbo_city <A> brack_close UNION brack_open var_x dbp_city <A> brack_close brack_close
Gib mir alle australischen Metalcore-Bands.,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore brack_open var_uri dbo_hometown dbr_Australia brack_close UNION brack_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia brack_close brack_close
Welche Länder haben den <A> übernommen?,"SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Country brack_open var_uri dbo_currency <A> brack_close UNION brack_open var_uri dbp_currencyCode ""EUR""@en brack_close brack_close"
Zeig mir alle Arten von Essstörungen.,SELECT DISTINCT var_uri WHERE brack_open var_uri a yago_WikicatEatingDisorders brack_close
War <A> ein Jude?,"ASK WHERE brack_open <A> dbp_ethnicity ""Jewish""@en brack_close"
Was war Brasiliens niedrigste Platzierung in der FIFA-Weltrangliste?,SELECT DISTINCT var_n WHERE brack_open dbr_Brazil_national_football_team dbp_fifaMin var_n brack_close
In wievielen Filmen hat <A> mitgespielt?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE brack_open var_uri a dbo_Film ; dbo_starring <A> brack_close
War <A> Chemikerin?,ASK WHERE brack_open <A> dbo_occupation dbr_Chemist brack_close
Welche US-Bundesstaaten liegen in derselben Zeitzone wie <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbp_timezone var_x sep_dot var_uri a yago_WikicatStatesOfTheUnitedStates ; dbp_timezone var_x FILTER ( var_uri != <A> ) brack_close
"Gib mir alle Bücher, die <A> geschrieben hat.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Book ; dbo_author <A> brack_close
Was ist der zweithöchste Berg der Erde?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Mountain ; dbo_elevation var_elevation brack_close ORDER BY DESC(var_elevation) OFFSET 1 LIMIT 1
Gib mir alle B-Seiten der <A>.,SELECT DISTINCT var_string WHERE brack_open var_x dbo_musicalArtist <A> ; dbo_bSide var_string brack_close
Was ist das höchste Berg im Sachsen Deutschland? ,SELECT var_m WHERE brack_open var_m dbo_mountainRange dbr_Ore_Mountains ; dbo_elevation var_height brack_close ORDER BY DESC(var_height) LIMIT 1
wann war das Gründung Datum von <A>? ,SELECT var_ff WHERE brack_open <A> dbo_foundingDate var_ff brack_close
Was ist der längste Fluss der Welt?,SELECT var_uri WHERE brack_open var_uri rdf_type dbo_BodyOfWater ; dbo_length var_length brack_close ORDER BY DESC(var_length) LIMIT 1
Fließt die <A> in einen See?,ASK WHERE brack_open var_x dbo_inflow <A> ; rdf_type dbo_Lake brack_close
Welche Spezies tut ein <A> gehören? ,SELECT var_species WHERE brack_open <A> dbp_species var_species brack_close
Wer sind das Schriftsteller von <A> Album von Rosa Floyd? ,SELECT var_writers WHERE brack_open <A> dbp_writer var_writers brack_close
Wieviele Männer und Frauen arbeiten in der New Yorker Berufsfeuerwehr?,SELECT DISTINCT var_num WHERE brack_open dbr_New_York_City_Fire_Department dbp_employees var_num brack_close
Wer ist der größte Basketballspieler?,SELECT DISTINCT var_uri WHERE brack_open var_uri rdf_type dbo_BasketballPlayer ; dbo_height var_num brack_close ORDER BY DESC(var_num) OFFSET 0 LIMIT 1
Welcher Schauspieler hat <A> gespielt?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_portrayer var_uri brack_close
"Gib mir alle Bibliotheken, die vor 1400 gegründet worden.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Library ; dbp_established var_year FILTER ( var_year  1400 ) brack_close
Welche Programmiersprachen wurden durch <A> beeinflusst?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_ProgrammingLanguage brack_open var_uri dbo_influencedBy <A> brack_close UNION brack_open <A> dbo_influenced var_uri brack_close brack_close
Welches Gebäude nach dem <A> hat die meisten Etagen?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_floorCount var_burj sep_dot var_uri rdf_type dbo_Building ; dbo_floorCount var_proj FILTER ( var_proj  var_burj ) brack_close ORDER BY DESC(var_proj) LIMIT 1
Was war das Endergebnis der <A>?,SELECT DISTINCT var_result WHERE brack_open var_uri dbo_isPartOfMilitaryConflict <A> ; dbo_result var_result ; dbo_date var_date brack_close ORDER BY DESC(var_date) OFFSET 0 LIMIT 1
In welchem US-Bundesstaat befindet sich der <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_wikiPageRedirects var_x sep_dot var_x dbo_locatedInArea var_uri. var_uri rdf_type yago_WikicatStatesOfTheUnitedStates brack_close
Welche Fluggesellschaften sind Teil der SkyTeam-Allianz?,SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Airline brack_open var_uri dbo_alliance dbr_SkyTeam brack_close UNION brack_open var_uri dbo_Alliance dbr_SkyTeam brack_close brack_close
Welche Schiffe wurden nach <A> benannt?,SELECT DISTINCT var_uri WHERE brack_open var_uri dbp_shipNamesake <A> brack_close
"Gib mir alle Politiker, die <A> sind.",SELECT DISTINCT var_uri WHERE brack_open var_uri a dbo_Politician ; dbo_religion <A> brack_close
Wer ist der Bürgermeister von <A>?,SELECT DISTINCT var_uri WHERE brack_open <A> dbo_leaderName var_uri brack_close
Welche anderen Bücher wurden vom Autor von Der Fehler unserer Sterne geschrieben? ,SELECT var_books WHERE brack_open var_books dbo_author dbr_John_Green_(author) brack_close
Wie groß ist <A>?,SELECT DISTINCT var_height WHERE brack_open <A> dbo_height var_height brack_close
